	trimmed_erpe_2018_sw_0hr_WHONDRS.SW48.000085_95ID.sorted	trimmed_erpe_2018_sw_3hr_WHONDRS.SW48.000086_95ID.sorted	trimmed_erpe_2018_sw_6hr_WHONDRS.SW48.000087_95ID.sorted	trimmed_erpe_2018_sw_9hr_WHONDRS.SW48.000088_95ID.sorted	trimmed_erpe_2018_sw_12hr_WHONDRS.SW48.000089_95ID.sorted	trimmed_erpe_2018_sw_15hr_WHONDRS.SW48.000090_95ID.sorted	trimmed_erpe_2018_sw_18hr_WHONDRS.SW48.000091_95ID.sorted	trimmed_erpe_2018_sw_21hr_WHONDRS.SW48.000092_95ID.sorted	trimmed_erpe_2018_sw_24hr_WHONDRS.SW48.000093_95ID.sorted	trimmed_erpe_2018_sw_27hr_WHONDRS.SW48.000094_95ID.sorted	trimmed_erpe_2018_sw_30hr_WHONDRS.SW48.000095_95ID.sorted	trimmed_erpe_2018_sw_33hr_WHONDRS.SW48.000096_95ID.sorted	trimmed_erpe_2018_sw_39hr_WHONDRS.SW48.000098_95ID.sorted	trimmed_erpe_2018_sw_42hr_WHONDRS.SW48.000099_95ID.sorted	trimmed_erpe_2018_sw_45hr_WHONDRS.SW48.000100_95ID.sorted
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1127239__full-cat_1	0	0	5.03323675	0	0	0	5.295038021	4.231973394	5.383517387	5.958751744	5.938077136	7.768755028	0	6.863398782	8.120333187
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1206041__full-cat_2	0	0	1.223991664	0	0	0	0	1.450691402	0	0	1.269291581	0	0	2.874300077	1.8195697
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1144927__full-cat_2	7.470311457	0	5.473644966	8.709367046	0	5.289186791	4.726967997	6.254723934	0	5.840923319	5.982226409	0	8.432299538	9.818286712	1.936725093
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1240298__full-cat_2	3.124401677	4.17775452	4.724379041	0	3.597301436	3.016646459	3.158260867	3.874831502	3.578109369	3.82942379	4.376296626	4.755777793	3.418769198	4.463671615	6.15065814
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1244629__full-cat_2	2.866804731	0	2.213480253	2.683245303	3.311963078	3.257978175	2.7778103	1.45385195	0	2.230323746	2.367504732	2.678201987	0	2.041558933	1.032431902
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1245344__full-cat_1	0	0	0	0	0	0	2.214951928	2.809726921	0	0	0	0	0	4.853179569	2.566435331
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1292466__full-cat_1	3.332141151	0	4.289690412	4.706859469	0	3.891473932	3.65857942	4.206689012	0	4.713136972	4.387333944	4.549004845	0	4.768114614	1.365592551
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1297149__full-cat_2	5.833324408	0	4.318288348	7.077059486	0	0	0	3.76737288	0	0	0	0	0	12.12399472	2.273546848
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1363957__full-cat_1	3.215807046	3.142142132	2.56809466	0	2.710714396	3.197645246	2.251433489	1.984823967	2.557661359	2.735302707	2.395098027	2.697894649	0	2.708647269	3.229095523
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1376342__full-cat_2	0	0	0	0	0	0	0	1.014535817	0	0	0	0	0	2.090807065	3.426795249
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1466025__full-cat_2	0	0	3.803525499	0	0	4.886967263	4.794719468	5.252830307	3.316456033	0	5.761480047	4.785316785	5.521860454	6.33957774	4.093116548
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1490173__full-cat_1	0	0	2.802597736	0	3.852067826	0	2.199316973	2.171296282	4.670512046	4.182909063	5.86081591	4.283153913	3.598179826	4.230862263	4.858287709
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1499066__full-cat_2	0	0	2.939867829	0	0	0	2.611037449	3.403909892	0	0	2.522027185	0	0	6.590295504	2.387041135
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1542833__full-cat_1	3.099472941	2.90677568	4.095224447	2.772686813	2.965480787	3.931695885	3.252070596	2.904543353	2.773525361	3.198200088	3.5981657	3.879454349	3.538376284	3.765243559	6.549718698
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1542986__full-cat_2	0	0	1.961818415	0	0	0	2.100295593	2.082800946	0	0	1.815638827	0	0	4.217430954	1.380236975
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1553500__full-cat_1	0	0	1.555727723	0	0	0	1.433204189	0.960806506	1.543754682	0	1.583855147	0	0	2.448975299	3.50001737
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1594329__full-cat_1	12.91308566	0	9.940642582	0	0	0	10.96010331	13.62512121	8.287869415	0	9.133380726	0	0	20.11114633	10.89545156
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1605591__full-cat_2	2.841875994	0	2.659608056	4.080768898	3.58711078	3.750697097	4.221437792	4.345753112	2.897810695	3.273946933	5.077166325	3.741605717	4.604872797	5.202393597	3.426795249
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1647929__full-cat_1	2.584279047	0	2.099088508	0	0	0	1.803231452	2.477869411	1.668040016	0	2.019829212	0	0	3.886125338	2.229613576
erpe_2018_sw_42hr_WHONDRS-SW48-000099_F_scaffold_14__full-cat_1	11.82453082	0	10.79286108	16.3118954	0	9.401881463	7.958191986	14.80400551	0	11.16845136	10.89935162	11.3035878	17.36296193	34.90349439	9.376092557
erpe_2018_sw_42hr_WHONDRS-SW48-000099_F_scaffold_0__full-cat_1	113.0518213	86.53247602	84.95874851	146.6393558	69.02131055	83.52088495	73.48428749	115.8182711	45.31181645	88.39656718	92.00708366	98.47315467	154.6320272	318.3533576	72.40935517
erpe_2018_sw_42hr_WHONDRS-SW48-000099_F_scaffold_110__full-cat_1	6.20725546	5.742941425	5.79394185	6.797554767	0	4.655691035	4.747814603	5.107445112	0	0	3.978953174	4.549004845	4.893923254	14.8460733	3.104617918
erpe_2018_sw_42hr_WHONDRS-SW48-000099_F_scaffold_163__full-cat_2	8.866320717	7.237518394	6.611842822	9.223655729	5.146281091	5.651184366	6.081997412	6.103017643	3.944424039	4.166076431	5.303431346	6.784121945	6.129863139	17.2995257	3.532967324
erpe_2018_sw_42hr_WHONDRS-SW48-000099_F_scaffold_172__full-cat_2	10.4119024	16.04022369	12.19987953	13.40504633	14.10386739	11.89564254	11.4343636	10.04738119	14.58717348	13.42402406	13.55934528	11.4315901	9.847650051	9.925737182	14.4979799
erpe_2018_sw_42hr_WHONDRS-SW48-000099_F_scaffold_340__full-cat_2	6.456542828	4.471962585	7.275314939	6.965257599	5.798483051	6.85784295	10.02200602	10.07266558	8.889672088	9.813424482	10.40819097	7.502904096	12.48897319	11.46586059	15.46451189
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_22765__full-cat_1	2.210347995	0	2.676766817	0	0	0	1.917887787	1.362196066	0	0	2.152277029	0	0	2.234074359	4.569060332
erpe_2018_sw_42hr_WHONDRS-SW48-000099_F_scaffold_511__full-cat_1	9.896708504	8.896851879	10.76998273	9.525520825	8.845489083	9.914711361	8.323007598	8.505033909	9.282152092	8.416316022	9.315496474	9.866023496	7.684755252	10.54357739	16.69830463
erpe_2018_sw_42hr_WHONDRS-SW48-000099_F_scaffold_811__full-cat_1	13.23715923	7.508189813	13.62405675	12.10814443	17.96612587	17.79821411	23.08240492	24.34885962	19.26422686	20.6957211	16.60012642	12.16021858	19.67536559	10.85697459	14.90802378
erpe_2018_sw_42hr_WHONDRS-SW48-000099_F_scaffold_825__full-cat_2	0	0	2.745401864	3.756543424	4.494079131	3.760752585	3.622097859	5.30339907	3.937882706	3.762093262	6.274715338	5.474559944	5.561729482	7.060391311	4.481193787
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_13_length_84887_cov_5.771307__full-cat_1	86.20357181	35.76393236	57.42465565	57.19784571	84.16462481	69.18175879	61.53918204	29.68702471	44.19324844	82.03383227	78.39255179	81.83285556	43.81606237	51.94782523	77.43605376
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_23_length_56997_cov_7.222138__full-cat_1	11.82453082	15.85193053	16.19215141	15.3168586	18.43489603	16.43066771	20.01274213	16.92473303	22.21436822	17.96041839	18.10672034	30.37593062	19.23680627	20.76032626	33.70048106
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_38_length_47831_cov_5.121059__full-cat_1	14.40880986	11.40350459	18.69733061	14.3218218	15.58151245	17.07421896	17.15675705	16.22941253	15.55529082	15.09887094	19.41464253	21.46500122	20.02421959	24.01070298	37.82288645
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_64_length_42393_cov_3.290091__full-cat_1	12.49760671	11.23874808	14.83088965	13.01373972	10.92438283	13.202856	12.02849188	11.91210435	10.1652321	11.5556019	10.24263119	11.86482865	10.53539079	13.54323634	16.9838709
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_50_length_45468_cov_7.303985__full-cat_1	25.319287	15.8872355	30.1994205	23.19889168	40.72185988	32.79094701	49.91198733	50.77735963	45.58001112	44.24457333	36.94742233	30.85840083	58.78688259	27.33271335	51.11636247
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_68_length_41195_cov_6.266193__full-cat_1	29.96434162	28.32635248	27.64276502	21.57776431	22.13410402	23.59017531	16.99519585	22.83495726	21.01730421	27.74859392	24.07790943	25.14752895	20.1836957	21.78110572	36.20467759
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_79_length_39602_cov_3.443141__full-cat_1	0	0	0	0	0	0	6.290463476	6.02400395	6.907648068	9.18220078	5.656625525	0	0	6.026180535	21.07698745
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_85_length_37961_cov_6.009092__full-cat_1	9.331657137	9.273438202	10.7356652	9.726764223	11.46448758	15.05306583	13.31055817	9.554335751	19.7613682	17.48910469	22.56579685	30.73039853	20.01425233	25.13445581	35.34797877
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_119_length_33494_cov_3.126472__full-cat_1	0	0	5.5479996	0	7.530894507	6.696955138	10.40766824	9.671276016	9.79891743	8.365818126	7.179775422	0	10.56529256	4.159228616	11.01626806
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_122_length_33055_cov_3.216199__full-cat_1	0	0	4.169579081	0	0	0	5.399271053	4.883046224	5.069533383	0	6.087080931	7.926296321	0	8.833324069	12.63447693
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_198_length_26591_cov_3.370806__full-cat_2	26.80670163	24.08975635	8.196168481	7.289483073	7.73470762	5.791961201	6.587527617	9.747129162	20.5070802	18.13716103	20.28659066	17.99909276	9.757944737	10.77638674	11.21762889
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_269_length_23258_cov_2.367775__0_partial-cat_1	7.387215668	0	6.028444926	6.439788727	8.274812368	6.07351487	5.112630215	3.603024398	4.00329604	7.74301074	6.567204268	8.339842216	4.764348911	4.983015554	6.718129575
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_281_length_22789_cov_8.942547__full-cat_1	17.78249891	20.20620989	16.50100912	13.326785	17.81326603	15.3346195	13.25844166	14.02018968	15.97393616	23.7424275	14.70722636	14.73995726	13.54550245	14.92666115	15.35467871
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_290_length_22300_cov_4.237271__full-cat_1	8.392674718	5.71940478	9.969240518	9.458439693	13.06442051	11.32247971	15.91117232	19.89248734	14.77033081	15.66276412	10.87175833	8.595846818	16.54564685	12.5582737	11.18467894
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_341_length_20187_cov_6.382303__full-cat_1	31.79244898	45.26096869	36.67399323	37.06232575	37.47104073	42.19282847	36.2626718	29.81028607	33.511251	37.78084262	45.20333627	38.17422464	26.37336238	27.12676662	23.52260628
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_396_length_18698_cov_2.573367__full-cat_1	0	0	0	0	0	0	0	1.798351651	0	0	2.632400366	0	0	2.265414079	3.199806675
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_420_length_18222_cov_3.189224__full-cat_1	5.376297567	6.672638909	6.34874181	6.059662309	5.350094203	6.505900863	5.680700239	4.79139034	4.971413382	4.199741695	4.751565441	6.72504396	0	6.245558579	9.064898544
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_456_length_17289_cov_3.674863__full-cat_1	5.592346619	6.966846974	8.01314169	6.216184952	6.10420272	5.882460595	5.279403066	6.074572714	5.671336056	6.758301766	5.938077136	7.227206832	5.412220625	7.597643662	10.39388003
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_463_length_17247_cov_3.337150__full-cat_1	0	0	2.110527683	0	0	0	0	2.724392133	0	0	0	0	0	2.471360814	8.936759833
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_534_length_15901_cov_3.354254__full-cat_1	2.750470626	0	3.483228615	0	0	0	1.990850909	3.438675917	3.185629365	2.768967971	3.76924413	3.702220394	3.817459483	4.642755732	8.501088214
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_578_length_15269_cov_2.785035__full-cat_1	2.825256836	0	2.299274061	0	0	0	3.054027835	3.255364149	3.911717372	3.82942379	3.25049018	3.367445145	4.265986054	2.87877718	6.84260718
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_627_length_14615_cov_2.251380__full-cat_1	2.526111994	0	2.453702916	0	0	3.308255616	3.074874441	3.211116481	2.498789358	3.425440621	2.4392473	0	0	3.64436178	5.195109464
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_642_length_14433_cov_1.914302__full-cat_1	2.883423888	0	2.316432823	0	0	0	2.673577268	2.550562008	2.832397361	3.989333794	3.813393403	4.184690604	3.687885141	3.653315986	4.572721438
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_704_length_13639_cov_3.177250__full-cat_2	2.850185573	0	3.57474201	3.052191532	3.525966846	3.630031239	6.170595489	6.226279004	5.154570718	4.721553288	3.940322561	3.66283507	6.149797653	2.422112682	6.666874091
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_692_length_13775_cov_4.560082__full-cat_1	0	0	2.310713235	0	0	0	1.7980198	2.547401461	1.910069352	0	2.113646416	0	0	2.211688844	4.602010287
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_715_length_13571_cov_2.923163__full-cat_2	4.412386411	3.695253294	4.386923395	4.125489653	3.464822913	4.917133728	4.195379534	4.020216697	3.551944035	3.922003266	4.183143559	4.096073627	3.608147083	4.405469277	6.15065814
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_721_length_13521_cov_3.662311__full-cat_2	0	0	0	0	0	0	2.491169463	2.288236548	2.636157359	3.029873768	2.466840595	3.515140108	4.086575426	3.044429988	5.824819702
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_760_length_13107_cov_2.121572__full-cat_1	2.235276732	4.13068123	3.08285751	0	2.833002264	2.95631353	3.929585303	2.262952166	3.237960032	0	2.527545844	3.30836716	2.830701027	2.077375757	4.400649455
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_788_length_12920_cov_2.248964__full-cat_1	2.218657574	0	2.25923695	0	0	0	1.7980198	2.253470523	2.093226687	0	2.207463619	0	0	2.462406608	4.426277197
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_807_length_12794_cov_2.634799__full-cat_2	3.332141151	4.719097359	3.78064715	2.906849078	3.403678979	3.770808073	3.403208492	2.683305012	2.878186695	2.541727439	3.07389309	2.766818964	0	2.502700534	4.612993605
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_854_length_12476_cov_2.438416__full-cat_1	3.423546519	3.000922261	3.957954354	3.309335874	3.291581767	3.821085514	2.824715165	2.885580066	2.263301356	2.777384287	2.759329524	2.914513927	2.701126684	3.433937943	4.3676995
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_869_length_12340_cov_3.068943__full-cat_1	2.409777889	0	3.111455446	0	0	2.694870836	2.340031566	2.948791021	3.100592031	2.836298499	2.996631863	3.712066724	0	3.330964575	6.000552792
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_890_length_12142_cov_14.667083__full-cat_2	8.666890823	4.636719101	7.721442742	8.742907612	7.958902043	8.838774124	11.33534222	13.41336451	9.49147476	11.54718558	12.94677413	10.48634234	14.70170428	13.95065271	21.55293123
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_898_length_12111_cov_2.075184__full-cat_1	0	3.153910455	2.064770985	0	0	0	1.761538239	1.845759867	2.413752024	0	1.953605303	0	0	2.00574211	3.972300049
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_901_length_12109_cov_1.984894__full-cat_1	2.143871364	0	2.934148242	0	0	3.117201341	2.386936431	2.139690805	2.210970689	2.196658482	2.130202393	2.904667596	0	2.869822974	3.598867233
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_925_length_11959_cov_2.845250__full-cat_1	0	0	0	0	0	0	1.683363465	1.804672747	1.883904019	0	1.318959513	0	0	1.549077612	3.716022626
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_949_length_11801_cov_3.696419__full-cat_1	0	0	1.698717403	0	0	0	1.876194574	1.785709461	1.550296015	2.836298499	2.61032573	0	0	1.634142567	5.835803021
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_968_length_11696_cov_2.177889__full-cat_1	0	0	2.436544154	0	0	0	2.199316973	2.202901759	2.420293357	2.26398901	2.157795688	0	0	2.605673902	3.92470567
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_982_length_11590_cov_3.009247__full-cat_1	2.060775574	0	2.97990494	0	0	2.483705584	2.527651024	2.746515967	2.02127202	2.13774427	2.544101821	3.554525431	2.481847027	3.102632326	5.689358779
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_1016_length_11400_cov_6.345072__full-cat_1	4.021836202	4.554340843	4.907405831	3.242254741	4.932277323	4.957355681	5.899589606	6.393788033	6.855317401	6.783550714	7.257036649	10.6340373	11.18326251	10.19436336	14.93731262
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_1071_length_11107_cov_1.959563__full-cat_1	0	0	0	0	0	0	1.30812455	1.92477356	2.335256023	2.524894807	1.285847558	0	2.282501884	1.472966862	3.74897258
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_1098_length_10974_cov_18.321195__full-cat_2	17.99854796	17.25236092	19.89272434	15.58518313	18.80175963	20.31208616	21.62835412	17.96455323	18.50543218	16.21824097	20.08791894	18.98372585	16.9044681	19.73954679	31.63561725
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_1102_length_10971_cov_2.727499__full-cat_1	0	0	1.498531851	0	0	0	1.897041181	1.700374672	1.792325351	0	1.881862736	2.24496343	2.252600113	2.977273444	4.517804848
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_1149_length_10676_cov_2.744336__full-cat_1	3.041305888	2.636104261	2.413665805	2.426100961	0	2.906036089	2.923736545	2.484190506	2.917434695	1.918920053	2.621363048	2.756972634	2.132993027	2.525086049	3.635478293
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_1153_length_10641_cov_2.910595__full-cat_1	2.742161047	3.412813552	2.802597736	0	2.731095708	2.775314742	1.527013917	2.699107751	2.773525361	2.583809019	2.693105616	3.081901551	2.362239941	2.838483254	5.030359693
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_1182_length_10490_cov_3.414745__full-cat_1	0	0	0	0	0	0	1.214314822	1.219971419	0	0	1.523149897	0	0	0	3.013090267
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_1225_length_10317_cov_5.735525__full-cat_1	13.35349334	15.6283324	17.27315339	13.88579444	16.88591637	15.87761586	16.96913759	16.94369632	15.62070415	13.07053878	13.38826685	13.68639986	13.95415999	11.87775406	9.672642146
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_1262_length_10100_cov_2.831244__full-cat_1	0	0	0	0	0	0	0	0.856508432	1.576461349	0	1.423814035	0	3.03004617	1.82218089	2.815390541
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_1266_length_10074_cov_2.963507__full-cat_1	1.877964838	0	2.619570945	0	0	2.403261679	2.631884056	2.610612415	2.596909359	2.146160586	3.035262477	3.652988739	2.272534627	2.941456621	6.055469383
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_1273_length_10052_cov_2.585592__full-cat_1	0	0	0	0	0	0	1.631246949	1.656127004	1.321349346	1.843173209	1.1589184	0	0	1.508783685	4.257866319
erpe_2018_sw_45hr_WHONDRS-SW48-000100_A_NODE_1276_length_10043_cov_4.666398__full-cat_2	8.284650192	4.601414133	10.61555387	14.99263313	10.25179956	11.81519863	12.00764528	13.31854808	11.08101878	10.97487609	14.45888671	10.57495932	9.628370394	8.291594615	7.128173451
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_26284__full-cat_1	2.617517363	0	2.7739998	0	3.159103244	3.348477569	2.803868558	3.204795386	2.766984027	3.0467064	2.759329524	3.160672198	0	2.610151005	4.345732864
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_37169__full-cat_2	3.863954202	0	4.844490372	4.908102866	5.696576494	5.098132515	5.738028407	8.043593942	5.874117391	5.142369089	9.547280154	7.542289419	8.960564166	10.09586709	6.890201559
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_41494__full-cat_1	0	0	2.67104723	0	0	0	3.179107473	3.347020033	2.708112027	2.457564278	2.582732435	0	3.279227598	2.243028565	4.766760058
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_80903__full-cat_1	34.89192192	24.87823396	26.98501249	43.03254654	22.12391336	22.38351672	23.11888648	37.07954583	15.03198415	28.77538448	27.9354521	29.55868516	46.7165342	95.78313995	22.72082406
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_83366__full-cat_1	0	0	2.007575113	0	0	0	1.938734393	1.517062905	0	0	1.804601509	0	0	2.216165947	3.631817187
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_83821__full-cat_1	2.617517363	0	2.144845206	0	0	0	2.074237335	1.586594954	2.145557355	2.205074798	1.959123962	3.357598814	0	1.777409861	2.398024453
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_95452__full-cat_1	38.30715886	25.90207802	22.2377551	42.61887956	18.93423815	28.18553341	25.18791216	29.37729104	13.3966508	22.850298	24.0006482	22.54809761	38.22443112	61.73029511	13.4692091
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_108100__full-cat_1	3.381998624	0	3.906478069	3.421137761	2.996052754	3.328366593	3.491806569	3.11630005	3.224877365	2.701637443	3.785800107	4.105919958	0	3.966713191	6.388630032
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_108450__full-cat_1	0	0	2.202041078	0	2.190990959	0	1.803231452	2.632736249	1.838114685	2.230323746	1.7383776	0	2.481847027	2.184826227	3.884433504
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_112660__full-cat_1	0	0	3.100016271	0	0	0	5.837049787	6.412751319	6.469378731	5.445356466	4.194180877	0	7.126588853	3.841354309	8.969709787
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_147617__full-cat_1	2.94990052	2.85970239	3.992271877	3.231074552	3.709398648	4.152916625	3.497018221	2.980396498	3.558485368	2.634306915	4.34870333	4.066534634	4.24605154	4.427854792	7.472317418
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_148042__full-cat_1	0	0	1.967538002	0	0	0	4.164109625	5.493031934	2.799690694	3.770509578	2.428209981	0	4.166313483	3.201128591	2.277207954
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_169628__full-cat_1	37.88337034	25.21951531	36.18210873	39.71203048	39.95756071	32.01667442	39.97336774	30.75845039	25.43270425	37.58726735	36.08099286	33.19198124	34.82559644	38.81200525	54.68227975
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_174198__full-cat_2	50.93771883	45.15505378	54.03294043	53.64254568	64.54761273	65.55172755	77.55458739	91.3366685	73.60308339	72.60755832	62.20080614	52.71725529	83.67512366	58.68586513	67.79636157
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_176627__full-cat_1	0	0	2.957026591	0	0	0	1.86055962	2.225025593	1.962400019	0	1.705265646	0	0	2.422112682	3.902739034
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_207618__full-cat_1	2.509492837	0	2.928428655	0	2.710714396	2.523927537	2.334819915	2.089122041	2.276384022	2.129327954	2.693105616	2.520660694	0	2.972796341	4.239560789
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_223169__full-cat_2	9.173775138	8.426118976	11.13603631	8.496943459	10.31294349	9.814156479	10.07412253	9.273047004	11.08101878	10.32681976	8.371805777	9.058624367	9.53866508	6.151539417	6.410596668
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_236195__full-cat_1	7.91071914	0	11.3648198	9.134214218	8.234049745	8.406388132	7.666339497	10.72057786	8.523357418	9.350527101	9.133380726	11.09681485	8.372495995	13.05075502	17.86619745
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_259140__full-cat_1	4.104931991	3.024458906	3.900758481	3.823624557	3.648254714	3.941751373	2.882043332	3.261685245	4.487354711	4.662639076	5.055091689	4.125612619	3.867295769	5.739645948	6.956101467
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_266174__full-cat_2	4.753079147	0	2.162003968	0	0	0	0	1.352714423	2.014730687	4.931961189	3.156672976	0	0	1.231203304	2.756812845
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_269764__full-cat_1	3.124401677	3.930619746	2.127686444	0	0	0	2.532862675	2.338805311	3.447282701	4.889879609	3.36638202	3.5446791	0	3.272762237	4.979104208
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_280667__full-cat_1	2.575969468	0	3.271603888	0	0	0	2.699635526	1.848920415	1.818490685	0	2.113646416	2.3631194	0	2.234074359	3.478050734
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_286102__full-cat_1	5.800086092	5.248671876	5.038956337	5.590094381	4.106834217	5.389741673	5.414906008	4.007574506	4.781714714	3.70317905	6.015338363	4.903472755	3.388867426	5.06808051	8.830587758
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_294556__full-cat_2	2.625826942	0	3.763488388	0	0	3.388699522	2.835138468	2.699107751	2.498789358	0	2.334392778	0	0	3.281716443	3.899077928
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_333586__full-cat_1	3.980288307	0	3.077137922	0	3.719589303	3.931695885	2.871620029	4.127675319	3.610816036	3.879921686	3.531941791	4.460387868	4.624807311	4.400992174	5.901702929
erpe_2018_sw_45hr_WHONDRS-SW48-000100_B_k121_398225__full-cat_1	2.010918101	2.565494325	2.32215241	0	2.221562926	2.996535482	2.496381114	2.537919817	2.623074693	2.465980594	2.775885502	3.042516228	2.103091256	3.075769709	4.818015543
