Genome,trimmed_erpe_2018_pw_0hr_WHONDRS-PP48-000085_95ID.sorted,trimmed_erpe_2018_pw_3hr_WHONDRS-PP48-000086_95ID.sorted,trimmed_erpe_2018_pw_6hr_WHONDRS-PP48-000087_95ID.sorted,trimmed_erpe_2018_pw_9hr_WHONDRS-PP48-000088_95ID.sorted,trimmed_erpe_2018_pw_12hr_WHONDRS-PP48-000089_95ID.sorted,trimmed_erpe_2018_pw_15hr_WHONDRS-PP48-000090_95ID.sorted,trimmed_erpe_2018_pw_18hr_WHONDRS-PP48-000091_95ID.sorted,trimmed_erpe_2018_pw_21hr_WHONDRS-PP48-000092_95ID.sorted,trimmed_erpe_2018_pw_24hr_WHONDRS-PP48-000093_95ID.sorted,trimmed_erpe_2018_pw_27hr_WHONDRS-PP48-000094_95ID.sorted,trimmed_erpe_2018_pw_30hr_WHONDRS-PP48-000095_95ID.sorted,trimmed_erpe_2018_pw_33hr_WHONDRS-PP48-000096_95ID.sorted,trimmed_erpe_2018_pw_36hr_WHONDRS-PP48-000097_95ID.sorted,trimmed_erpe_2018_pw_39hr_WHONDRS-PP48-000098_95ID.sorted,trimmed_erpe_2018_pw_42hr_WHONDRS-PP48-000099_95ID.sorted,trimmed_erpe_2018_pw_45hr_WHONDRS-PP48-000100_95ID.sorted,trimmed_erpe_2018_pw_48hr_WHONDRS-PP48-000101_95ID.sorted,trimmed_erpe_2018_sw_0hr_WHONDRS-SW48-000085_95ID.sorted,trimmed_erpe_2018_sw_3hr_WHONDRS-SW48-000086_95ID.sorted,trimmed_erpe_2018_sw_6hr_WHONDRS-SW48-000087_95ID.sorted,trimmed_erpe_2018_sw_9hr_WHONDRS-SW48-000088_95ID.sorted,trimmed_erpe_2018_sw_12hr_WHONDRS-SW48-000089_95ID.sorted,trimmed_erpe_2018_sw_15hr_WHONDRS-SW48-000090_95ID.sorted,trimmed_erpe_2018_sw_18hr_WHONDRS-SW48-000091_95ID.sorted,trimmed_erpe_2018_sw_21hr_WHONDRS-SW48-000092_95ID.sorted,trimmed_erpe_2018_sw_24hr_WHONDRS-SW48-000093_95ID.sorted,trimmed_erpe_2018_sw_27hr_WHONDRS-SW48-000094_95ID.sorted,trimmed_erpe_2018_sw_30hr_WHONDRS-SW48-000095_95ID.sorted,trimmed_erpe_2018_sw_33hr_WHONDRS-SW48-000096_95ID.sorted,trimmed_erpe_2018_sw_39hr_WHONDRS-SW48-000098_95ID.sorted,trimmed_erpe_2018_sw_42hr_WHONDRS-SW48-000099_95ID.sorted,trimmed_erpe_2018_sw_45hr_WHONDRS-SW48-000100_95ID.sorted
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_66613__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733,1306,2829,1184,1350,1357,2773,3435,1696,1025,2412,1628,994,2103,4646
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_89822__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,883,1814,812,919,1012,1621,2282,1290,957,1440,922,684,1920,2133
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_103924__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,1108,3261,1559,2119,2247,5306,11302,4046,3275,3932,1652,2822,6180,5069
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_129482__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,1397,1408,545,1383,1170,1518,1901,1661,1372,1159,585,801,921,693
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_131586__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,1164,2397,644,715,868,1319,1353,822,1261,993,498,915,781,653
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_155426__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,825,2649,1321,1659,1668,3787,8477,3037,2552,3053,1332,2221,4446,3969
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_158823__full-cat_2,1168,378,424,395,0,0,694,698,393,0,500,0,443,414,0,376,0,5120,3413,8583,3686,4700,4062,8996,18181,7187,8384,7552,3404,4497,7985,12424
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_165943__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,648,1245,564,671,624,1643,2803,1166,984,1090,608,909,1402,2707
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_178354__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,448,866,383,492,514,894,1091,760,406,716,619,292,851,1480
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_183176__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,869,1078,466,551,565,972,1708,1366,901,915,0,460,998,1001
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_207418__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,0,0,454,0,0
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_202591__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,1211,1411,400,440,496,683,524,436,1189,1086,395,608,499,526
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_238522__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,407,854,292,549,484,783,1023,572,496,624,387,257,713,1443
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_249986__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,419,715,303,580,520,1183,1765,830,675,1003,543,762,1209,2441
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_274688__full-cat_2,381,210,0,0,0,0,241,0,424,0,303,0,0,274,0,0,0,1026,612,1531,1076,1375,1151,2507,4748,1654,1131,2847,1394,1671,3407,2475
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_293932__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,786,1669,728,739,913,1638,2181,1213,815,1500,1098,631,1701,2911
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_308773__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,1554,3096,1597,1552,1824,3360,4453,2055,1718,2750,1797,1163,3633,4193
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_337303__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3325,5174,7030,1612,2704,3149,3119,4801,3047,3608,3890,0,3112,1914,2146
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_433492__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,434,614,291,368,347,758,1257,739,448,588,301,307,667,787
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_448485__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_498454__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,1157,1576,437,437,483,636,469,475,1170,1153,371,603,509,591
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_572675__full-cat_1,543,0,0,0,0,0,344,335,0,0,0,0,0,0,0,0,0,2621,1656,4398,1814,2259,2118,4536,9134,3651,4508,3960,1757,2285,4038,6198
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_665838__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3517,2004,3562,2812,1771,2387,4258,8651,1939,2336,3685,2159,2777,10770,3158
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_677669__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,1079,1254,384,349,417,491,479,470,923,831,0,449,406,568
erpe_2018_sw_3hr_WHONDRS-SW48-000086_B_k121_690710__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923,1111,3136,1866,2043,2316,5708,12250,4492,3829,4961,2118,3634,8677,7842
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_11630__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,720,238,274,353,643,894,396,323,660,376,302,850,1360
erpe_2018_sw_6hr_WHONDRS-SW48-000087_A_NODE_154_length_41095_cov_12.717169__full-cat_1,0,0,0,0,0,0,1097,0,0,0,0,0,0,0,0,0,0,0,0,21390,0,0,0,0,0,0,0,0,0,0,0,0
erpe_2018_sw_6hr_WHONDRS-SW48-000087_A_NODE_336_length_27916_cov_2.522221__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,1308,0,636,601,1263,1827,859,686,1111,650,0,1623,2638
erpe_2018_sw_6hr_WHONDRS-SW48-000087_A_NODE_401_length_25186_cov_2.965960__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,0,1354,618,1004,923,1492,1170,829,1245,1735,1060,652,1274,2794
erpe_2018_sw_6hr_WHONDRS-SW48-000087_A_NODE_459_length_23492_cov_1.657993__0_partial-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,952,631,296,321,0,509,1364,1283,856,1468,762,441,978,1371
erpe_2018_sw_6hr_WHONDRS-SW48-000087_A_NODE_494_length_22257_cov_2.488522__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,972,1156,0,0,0,505,444,0,860,854,0,460,0,608
erpe_2018_sw_6hr_WHONDRS-SW48-000087_A_NODE_720_length_18131_cov_3.695512__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,796,2925,2145,1508,1896,3914,6364,2828,2155,4169,1757,1533,3028,2783
erpe_2018_sw_6hr_WHONDRS-SW48-000087_A_NODE_826_length_16588_cov_3.798554__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,575,2011,1217,1422,1201,1820,2186,1019,1633,2358,1377,799,1862,1036
erpe_2018_sw_6hr_WHONDRS-SW48-000087_A_NODE_986_length_15126_cov_1.811654__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,558,312,324,307,650,1047,424,305,386,0,0,319,664
erpe_2018_sw_6hr_WHONDRS-SW48-000087_A_NODE_1188_length_13479_cov_2.327217__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,783,1423,635,741,906,1456,2497,1074,790,1428,890,516,2184,2940
erpe_2018_sw_6hr_WHONDRS-SW48-000087_A_NODE_1202_length_13362_cov_4.380431__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,634,1316,654,695,787,1274,1792,949,678,1156,636,566,1498,1504
erpe_2018_sw_6hr_WHONDRS-SW48-000087_A_NODE_1371_length_12310_cov_2.583600__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,371,978,448,555,529,1047,1743,713,557,836,657,368,1026,2212
erpe_2018_sw_6hr_WHONDRS-SW48-000087_A_NODE_1500_length_11625_cov_2.475648__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,321,577,0,314,314,485,935,543,380,583,403,279,782,1070
erpe_2018_sw_6hr_WHONDRS-SW48-000087_A_NODE_1592_length_11165_cov_2.955064__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,400,236,326,295,522,398,250,410,590,348,0,458,857
erpe_2018_sw_6hr_WHONDRS-SW48-000087_A_NODE_1683_length_10787_cov_1.943433__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,922,277,0,0,0,290,0,428,784,401,217,239,417
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_52489__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,413,1034,0,549,500,1258,1801,902,518,637,409,511,600,1037
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_59479__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,408,1658,715,1029,1027,2626,5411,2077,1616,1820,861,1457,2389,2762
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_69114__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2065,1974,4152,1187,1190,1412,2212,2335,1433,1984,1701,854,1574,1193,1319
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_96127__full-cat_2,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,335,1025,558,548,499,1024,1843,587,570,806,342,334,514,1141
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_98204__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,1976,2374,675,721,774,1121,864,898,1809,1913,631,1062,823,909
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_100055__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1996,4067,1091,1209,1360,2070,2014,1341,1822,1589,850,1334,1180,1341
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_101726__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,403,0,271,243,604,1359,455,436,492,259,395,628,725
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_112654__full-cat_2,1008,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,716,1326,663,875,891,1676,2850,1372,856,1241,760,836,1374,1362
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_153083__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,271,488,0,276,0,462,655,382,248,288,0,0,341,469
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_240611__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,369,668,353,584,510,634,623,523,553,446,283,307,458,328
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_306103__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,730,1520,618,1000,867,2102,3675,1511,998,1593,836,999,1745,2803
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_419815__full-cat_2,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,504,980,401,559,448,968,1581,956,626,698,447,455,748,853
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_563126__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,388,808,398,450,423,845,1096,519,0,665,590,0,1024,1069
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_576858__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,825,4118,718,1776,2074,0,0,1017,1814,2918,0,686,1201,807
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_605278__full-cat_2,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,958,2364,1088,1230,1266,2981,5152,2099,1566,2159,1233,1435,3041,3376
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_700398__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,308,473,0,286,0,304,426,0,263,296,0,0,0,0
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_703490__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,354,0,0,217,325,333,282,218,279,243,0,363,569
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_760491__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,293,551,330,318,331,405,855,263,302,430,358,327,1893,521
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_762581__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,656,294,324,351,657,838,528,303,713,626,319,827,1577
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_783717__full-cat_2,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,376,846,316,492,578,727,1305,613,523,553,338,396,656,407
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_820263__full-cat_1,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,512,1167,505,735,625,1297,2040,1065,784,987,517,687,928,1095
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_807560__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,997,459,397,769,896,803,258,402,821,365,565,705,409
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_841177__lt2gene-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,767,2452,1335,1593,1492,2351,3139,1180,1625,2500,1454,1173,2621,2045
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_854971__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,267,604,0,306,0,703,635,510,331,691,312,0,386,771
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_887415__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,1080,1428,388,355,471,623,471,476,955,874,379,566,469,677
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_888168__full-cat_2,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,307,929,449,554,422,836,1602,656,487,753,284,341,395,800
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_889777__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,470,0,239,0,418,542,241,0,284,0,0,449,924
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_932128__full-cat_1,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,1245,2278,1145,1513,1412,2509,3450,2176,1433,1884,914,832,1697,2036
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_933397__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,894,459,387,490,965,1562,687,495,631,0,348,484,931
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_953660__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,476,0,0,0,368,546,274,0,253,0,0,441,549
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_1048135__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,611,1347,576,700,743,1607,2023,1554,781,1206,691,648,1130,1338
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_1041305__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,727,0,370,385,619,1127,527,447,616,0,0,618,1112
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_1048507__lt2gene-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541,647,2053,927,1181,1253,2043,2532,921,1339,1875,1127,1029,2169,1658
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_1083111__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816,0,0,0,0,0,0,0,0,0,0,0,0
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_1092848__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,342,496,0,0,0,0,0,419,541
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_1100527__full-cat_1,550,0,0,0,0,0,0,0,0,0,770,0,0,0,0,0,0,2287,2252,3355,2000,2098,2089,3653,5317,3628,2441,4089,2062,1644,3796,6212
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_1129925__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,252,697,239,440,395,978,1712,664,601,653,264,567,537,1500
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_1165571__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,334,881,402,380,423,796,1474,543,463,514,0,305,371,813
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_1176388__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,748,1928,0,515,0,647,1834,543,518,594,0,453,0,269
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_1274248__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,357,939,459,399,474,885,1261,673,541,857,497,359,1177,1418
erpe_2018_sw_6hr_WHONDRS-SW48-000087_B_k121_1350571__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2154,2004,2659,989,1435,1337,2362,4286,2860,2151,2159,1083,1028,2488,2270
erpe_2018_sw_6hr_WHONDRS-SW48-000087_F_scaffold_68__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929,1134,4717,2129,3060,2935,7614,14576,5214,4670,5407,2196,3474,4569,7361
erpe_2018_sw_6hr_WHONDRS-SW48-000087_F_scaffold_308__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822,1518,2751,1235,1363,1363,1993,3808,2082,1523,2226,1386,760,2383,2936
erpe_2018_sw_6hr_WHONDRS-SW48-000087_F_scaffold_329__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,1048,2032,658,659,748,1328,1220,845,1080,826,460,746,755,728
erpe_2018_sw_6hr_WHONDRS-SW48-000087_F_scaffold_347__full-cat_2,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,936,1866,909,1030,1085,2113,3237,2250,1432,1674,903,925,1726,2037
erpe_2018_sw_9hr_WHONDRS-SW48-000088_A_NODE_53_length_37749_cov_5.359152__full-cat_1,2120,1143,1529,951,775,0,1904,4366,2304,1898,1448,1037,1163,1885,0,967,1051,11432,6474,19562,8291,12242,12036,31479,61081,24278,32066,22979,10746,17600,20405,46026
erpe_2018_sw_9hr_WHONDRS-SW48-000088_A_NODE_293_length_17321_cov_2.823718__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709,1618,2890,1390,1313,1537,2768,4982,2223,1590,2646,1743,1131,3555,5780
erpe_2018_sw_9hr_WHONDRS-SW48-000088_A_NODE_692_length_11424_cov_3.049571__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507,1370,2887,864,929,1072,1518,1497,898,1438,1196,564,1046,886,876
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_58532__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641,979,3332,1772,2109,2009,4557,8545,3383,2834,4136,1842,2355,3388,8866
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_74802__full-cat_2,0,0,0,0,0,0,378,0,0,0,0,0,0,243,0,0,0,904,553,1186,860,519,529,1042,1878,465,498,885,636,582,3662,973
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_77818__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9848,0,0,0,0,0,0,0,0,0,0,0
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_91549__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638,1126,3981,2265,2370,2700,4563,5493,1727,2915,3551,2448,1770,4515,3097
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_113811__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,797,1210,1369,614,897,1570,3034,681,796,1359,833,1138,4367,1107
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_129230__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,705,1459,1102,0,692,1324,3592,0,940,1601,876,1367,5957,1857
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_149153__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,654,2751,1936,1387,1765,3896,5997,2528,2089,4001,1671,1524,2795,2544
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_154290__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,539,1691,940,863,955,2554,5109,1779,1727,2807,1149,1792,3882,6938
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_165844__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,574,1611,910,962,1019,2708,5275,2012,1686,1962,852,1578,2993,2670
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_223816__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,487,954,544,578,656,1100,1891,1118,672,928,476,420,1066,1183
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_241008__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,876,1699,913,952,1028,1957,3134,2061,1025,1545,768,910,1699,1721
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_244671__full-cat_2,0,0,0,0,0,0,590,0,0,0,0,0,0,306,0,0,0,1176,749,1442,1024,693,677,1294,2501,632,645,1228,817,678,4722,1234
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_291357__full-cat_2,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,980,741,1793,773,737,790,1461,3111,1204,956,1386,883,807,2782,4446
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_313046__full-cat_2,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,732,361,989,749,816,738,1639,2770,934,834,1841,960,936,2021,2541
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_341333__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,307,1114,537,702,540,1267,1606,679,769,1132,479,637,1329,2295
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_392922__full-cat_2,2106,531,356,274,0,353,631,257,429,273,644,220,0,0,0,0,0,3074,2501,4648,2448,2847,2778,5818,8119,4949,3429,5130,2779,2579,4380,4609
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_355264__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2714,1201,4935,3382,2602,3222,6566,10737,4804,3734,7003,2935,2714,4914,4720
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_450949__full-cat_2,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,797,332,893,603,691,757,1514,2390,962,808,1600,964,891,1834,2251
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_466456__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,640,1356,626,796,745,1251,1783,974,618,1200,685,577,1469,1681
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_479921__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,334,900,411,586,629,1308,2185,1238,858,1161,618,753,1290,3073
erpe_2018_sw_9hr_WHONDRS-SW48-000088_B_k121_507074__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,897,1238,562,1032,998,2478,3757,2611,1480,1970,1054,1340,2013,4337
